speed_kmh,slope,distance_km,energy_wh,wh_per_km,road_type
32.82,9.187,18.4177,6314.9547,342.87443445498525,2
88.38,1.491,38.0014,10445.9715,274.883745834482,3
6.2,0.563,26.392,6728.6683,254.95137830149605,2
5.92,8.607,18.1659,4564.271,251.2548271583763,1
46.35,-3.226,44.1925,8643.5902,195.58948358816357,1
42.42,-4.411,41.2864,8647.0066,209.43947137835474,1
37.88,5.275,48.8424,9496.0102,194.42145558030222,2
58.92,0.775,32.087,8824.6835,275.0238126027755,2
38.49,6.467,34.5358,9326.8995,270.0645087062952,2
23.07,-3.972,16.2925,5960.52,365.8438208264733,3
37.14,0.756,5.069,5942.3152,1172.275915518507,2
116.99,-1.47,5.3852,11338.0845,2105.3980563488913,3
49.33,6.094,32.3324,8092.7299,250.297617111142,3
53.37,-1.592,5.7523,5230.9587,909.3753612531715,3
69.19,1.869,45.3407,10861.8943,239.56186343389777,1
118.0,7.283,35.223,11273.8799,320.0711261558675,3
28.99,8.731,11.3877,5424.9134,476.3829037425523,3
81.75,5.839,14.0327,7745.5593,551.9665009225855,1
85.92,1.438,35.5277,10754.8388,302.71709893839477,3
72.88,3.58,41.2236,10453.8254,253.58846157696533,2
10.63,5.345,41.9876,5523.7492,131.5568145171501,2
81.22,8.124,30.0913,10252.3716,340.70932969078314,1
7.69,8.329,7.8461,5085.6253,648.174347471693,1
71.54,8.965,40.9361,10615.0683,259.3079993452893,3
88.75,7.161,39.603,11577.1095,292.32901377453527,3
25.32,-2.798,41.7843,5699.4188,136.40082292558895,3
100.99,6.215,7.9674,9456.7879,1186.9318779470982,1
101.26,8.168,48.0162,12915.536,268.98303981508144,2
55.24,8.872,12.8775,7338.6809,569.8851637390222,2
26.11,2.637,35.8647,8161.6995,227.56897496824496,3
16.05,4.826,13.02,5657.7257,434.54181727735937,1
114.4,-4.857,15.4241,9725.9044,630.5649977339705,2
8.72,3.592,24.3149,6508.0009,267.65510273844063,1
23.89,2.098,44.7582,7493.7334,167.4270253343973,2
41.74,9.435,2.0292,5946.7528,2930.554519035344,3
74.43,8.526,49.4831,9480.6189,191.59306173657168,3
65.38,6.964,38.6266,8862.3685,229.4366337310083,1
15.08,-4.145,18.053,6651.7947,368.459916233423,3
34.77,1.03,17.7726,5189.5531,291.997501511271,1
28.65,5.441,24.2008,8498.3303,351.1595928973456,1
25.63,-4.555,43.7864,8198.9392,187.24862200325177,2
49.34,-1.463,0.9941,7248.5635,7291.764950193857,2
84.48,8.313,27.4577,9751.5556,355.1488541770146,3
26.09,-3.053,2.8987,1881.4257,649.0553817638128,1
44.0,-4.229,5.8685,6847.6269,1166.8490018390166,2
46.91,3.709,34.5642,8929.5586,258.34683662444957,3
117.17,9.197,11.792,10643.6152,902.6122088191822,3
114.56,7.519,2.1756,9827.7659,4517.30684126737,2
96.02,9.622,8.2954,11162.6323,1345.6347028384055,3
29.0,6.303,10.511,5528.8313,526.0022922544597,2
8.16,1.561,38.5121,7051.0709,183.08705435973985,1
38.03,9.199,31.2837,9474.2164,302.84819587639987,3
32.02,1.399,36.7827,7477.4342,203.28677743840464,1
60.71,0.251,18.5541,7772.5631,418.91279011096515,2
93.33,1.723,5.7453,7653.5433,1332.133991206897,1
103.0,7.21,40.284,12420.2886,308.3183378667464,2
101.38,8.765,7.1063,9249.8223,1301.6366753307213,3
43.16,0.365,19.1958,6326.7593,329.590465977896,3
82.47,1.934,13.1877,8380.6793,635.4928667514164,3
37.54,8.475,14.8971,6492.3146,435.8109505224275,1
7.31,-4.294,30.1326,5703.7131,189.2868221721345,1
84.19,6.758,8.3012,9469.5985,1140.7543486608045,1
49.1,0.648,31.9706,8849.8453,276.8124125108256,3
39.53,1.704,43.4588,8122.6479,186.90469534408177,1
83.21,1.28,18.6243,9901.7815,531.6605927401295,2
91.95,6.349,16.0027,8941.8402,558.7700261445315,1
36.49,8.919,18.4556,6389.051,346.18539103101864,2
97.4,2.372,25.0898,9034.0047,360.0672048718795,3
35.27,7.491,15.7234,7075.7176,450.01135446627393,1
53.56,5.979,12.5976,6750.4626,535.8548528934435,3
87.24,-0.04,18.8276,9146.5882,485.80681646069957,1
83.15,3.81,38.9137,10381.007,266.77011560462466,2
118.48,5.002,12.7155,11336.9031,891.5843412688513,3
27.02,-4.648,42.247,8303.1682,196.53856047176689,1
79.48,0.939,14.3268,9847.6801,687.3599708770173,1
73.16,9.89,30.1935,9453.0469,313.0817978273702,3
109.81,4.559,48.5517,12011.6812,247.39972321648514,2
18.76,0.014,47.5945,8650.2253,181.74856222529493,3
90.22,-1.25,21.7882,9456.4178,434.0158231341028,1
68.19,-1.858,3.469,8483.064,2445.3657578546326,3
32.96,1.025,45.1412,8643.406,191.4749975621329,3
56.93,-2.101,6.4331,6984.1727,1085.660818757763,2
40.05,-2.972,46.1851,9190.8529,199.00036109316923,2
69.52,0.461,36.6583,9606.24,262.04839271982127,3
106.68,4.105,46.7185,11735.0853,251.18694444768576,2
68.32,-2.804,33.3031,11003.178,330.39549047541504,2
75.81,-4.335,49.7561,11363.8545,228.39107868673935,1
62.25,-4.481,23.4034,7286.7192,311.35323255739485,2
6.14,-0.989,16.5481,5077.9422,306.85928536064887,3
27.94,-2.148,19.7263,8552.9663,433.582618487614,3
59.04,3.089,17.5794,6214.5367,353.512092910289,1
37.23,1.836,20.0998,6526.9163,324.7256863539695,1
21.81,-0.129,44.2716,6957.1704,157.14753244228677,1
60.5,7.503,29.6439,10335.5904,348.6588334485088,3
38.74,2.574,36.3123,6706.7626,184.69658414475893,3
30.97,-3.627,14.4649,6164.3881,426.1625354305296,2
55.68,-0.564,49.4945,11063.4728,223.52912474201952,1
15.99,9.6,14.1087,6083.1932,431.16721480241426,2
111.33,9.655,8.0354,9914.3735,1233.8439085748853,2
104.12,-1.18,38.9319,10658.9179,273.78358753011065,3
84.91,-2.491,41.9699,9223.3224,219.76062283003205,2
12.75,2.435,19.7504,5222.2626,264.4132214336737,1
93.11,2.222,27.0995,10999.3909,405.8893417597575,1
96.95,1.152,20.765,9991.6511,481.1778309451005,3
92.13,2.94,14.7667,8812.7866,596.8011306156764,3
13.68,-1.517,40.6875,6651.8477,163.48621572000417,3
77.27,-3.276,37.8762,10217.2746,269.75473405920206,1
100.12,3.557,24.3179,10472.2475,430.63949005252283,3
69.28,8.989,22.832,8248.1782,361.25531752051825,1
77.57,-2.934,9.0902,8139.3871,895.4055396531797,2
55.0,5.572,31.8999,8714.4187,273.1797786905287,3
63.44,1.568,46.1915,10995.1783,238.03456771044475,3
76.68,7.797,25.3629,9054.3118,356.9904303410902,1
9.77,1.847,2.0291,4695.8213,2314.2845570212226,2
52.2,3.75,46.5211,9372.983,201.47804395876608,3
35.12,1.646,15.4714,6605.8324,426.9702223153526,2
65.45,-3.781,15.0676,8764.9093,581.704545864784,3
16.01,3.924,23.5328,5854.8922,248.7966374572345,1
83.0,1.283,21.5154,8269.7206,384.36322213184116,2
95.4,-3.699,48.1212,12241.6955,254.39277016214044,2
19.6,3.937,8.3339,5801.5527,696.1413215075692,3
12.52,-4.852,34.4872,3967.5827,115.04509496107188,2
17.46,-1.872,5.4275,5963.265,1098.7163583116048,1
105.26,6.716,13.9172,10119.6637,727.1341624019042,2
63.38,-4.431,36.1346,8569.847,237.16427723201167,2
56.07,4.7,40.2218,9545.8487,237.3304129345694,2
12.81,9.246,23.4993,6779.3927,288.4929819892779,2
77.95,-2.432,39.4883,10582.9564,268.0021873400011,3
104.16,1.257,46.7628,14660.5278,313.50807204149584,3
99.38,3.632,46.7958,11761.5048,251.3367996413162,2
75.13,1.756,17.1895,7677.9123,446.6635604203674,2
9.03,4.306,15.6758,4348.435,277.3983518480975,1
13.49,1.061,36.3496,7104.0983,195.43820708599281,3
5.92,-2.772,32.7393,7822.1285,238.92156403103124,3
30.9,-3.664,19.674,6853.0192,348.3282068036991,3
16.28,6.167,11.5108,5577.1332,484.51317340497116,2
31.21,-1.421,30.9598,6534.7418,211.0721684583047,3
46.21,7.712,21.5689,8495.1953,393.86270069376803,1
113.16,6.145,6.6925,10966.5002,1638.6349748325497,1
73.25,-4.258,31.9985,9070.7284,283.4734379184518,1
100.2,-1.982,34.914,10118.1561,289.8026493297349,1
85.24,-0.62,18.2752,8132.8337,445.0207829284248,1
13.5,3.917,41.6145,6036.1196,145.04838485089795,3
88.31,7.147,3.7763,7268.3127,1924.7247282621097,2
33.01,-4.095,24.8459,6213.2132,250.06997994277353,2
76.69,-1.256,47.8211,10259.1019,214.53090858560145,2
40.92,0.643,9.6041,8676.0161,903.3648777996953,2
119.72,-2.249,8.699,9653.9918,1109.7843877619193,3
31.63,3.179,18.997,6225.4957,327.71002190131003,3
33.5,2.17,13.4774,6173.1702,458.0388698557134,3
111.68,-0.253,11.1545,10301.2442,923.5043345864855,1
83.6,0.337,17.3079,9374.7798,541.6473228929458,3
87.04,0.148,3.0859,9277.3169,3006.3375214954885,3
100.37,-1.019,44.9991,12440.1299,276.4528137971323,3
116.93,3.107,22.4675,12149.8664,540.7757181883205,2
117.07,1.662,36.8235,11358.9081,308.4690479627947,2
7.83,-2.055,18.4306,6208.7182,336.86960319109465,1
98.62,-4.806,46.7649,11155.395,238.54186978001457,1
77.56,-2.736,14.4612,8036.0037,555.6928511429296,1
77.68,-4.357,33.1721,9701.3899,292.4566996895163,2
15.4,1.474,41.2348,6706.158,162.63340904812563,1
78.02,-1.624,11.9728,7677.8165,641.2691308546307,1
117.9,1.307,40.0954,11889.4221,296.5283981706188,3
109.42,-0.058,39.6346,10286.3474,259.5296642784871,2
52.7,3.07,48.2148,9568.5689,198.4572637853705,1
43.48,2.19,19.4916,7531.473,386.3963224580024,2
99.17,-4.07,29.5681,10219.3815,345.62146426450255,1
84.18,-4.737,46.2722,10213.1757,220.71953869179723,2
55.12,-1.802,0.3183,7360.4581,23120.93244444163,2
6.61,1.375,31.4048,7584.9671,241.522757361234,2
51.23,-4.326,10.8466,6562.0117,604.9810982641932,1
56.28,-0.084,36.9644,8648.8045,233.97644376897213,1
111.43,8.305,39.8438,12421.6941,311.75947924422366,1
76.93,-3.65,35.6767,9985.8018,279.89728271993823,2
37.4,9.228,49.8043,7688.4879,154.37400225191234,1
63.04,7.85,24.015,8263.7028,344.1065210331138,3
7.93,7.477,28.1111,6487.5837,230.7833793310714,2
116.71,7.955,20.5087,13123.4719,639.897111543829,1
43.21,-3.799,48.7018,8891.2222,182.56470207736865,2
57.34,-2.732,46.1455,11175.9319,242.18876747850032,1
42.63,-2.984,49.3332,9200.065,186.48840090047923,2
81.9,-3.331,49.2461,10931.5392,221.97789546934186,3
79.47,-0.084,44.7833,10674.4874,238.358694192016,2
85.84,7.453,46.5508,11179.5842,240.15885753931715,2
32.18,-1.221,6.0821,5453.3208,896.6224187364583,2
37.88,-1.337,8.759,4415.2977,504.0841467742761,1
15.03,5.138,44.2709,8062.9168,182.12695089370095,2
78.66,-3.546,36.3673,9751.5302,268.1397481456244,1
71.72,-0.569,38.5247,9754.4221,253.1993528571278,1
104.36,7.71,7.0652,9426.9681,1334.2781972094297,1
106.9,2.718,45.8366,12150.9503,265.0925826933229,1
53.88,4.697,38.5843,10970.4399,284.3239066391498,1
55.12,-3.064,28.5832,8103.6241,283.5097455676772,2
9.24,8.934,26.6648,6828.4157,256.0831086179982,2
80.49,-0.163,28.7326,7530.0546,262.0739734562977,1
98.55,5.603,19.5818,9974.3976,509.3706836673681,1
29.36,9.319,40.1806,7726.6095,192.29680133663805,1
50.56,2.63,45.46,8597.094,189.11348523824822,3
100.66,2.613,12.7205,9878.5311,776.5860193867791,3
105.25,-3.241,1.9986,8102.5785,4054.217178033293,2
29.18,0.854,10.2261,4451.0292,435.26261212518915,3
66.07,7.787,37.8912,9263.7534,244.48298781913644,3
23.1,-2.973,43.4332,8032.9826,184.95022911857438,1
12.23,8.763,17.4934,6429.2367,367.5231634724427,1
109.33,5.01,7.7041,8444.3775,1096.087050119092,3
98.46,1.314,42.9408,12121.1277,282.2749884092555,3
91.2,3.197,10.8107,8589.7138,794.5582450184421,3
5.85,-2.743,12.1695,4990.5438,410.08544300138607,1
101.25,-1.738,4.7214,8677.4707,1837.9144451617688,2
52.57,-0.704,45.5252,8931.0955,196.17925321279466,3
41.09,0.773,16.4035,5456.7839,332.6598372950467,2
65.58,8.733,8.6749,8016.2971,924.0812384988401,2
10.96,0.514,47.6869,7802.2151,163.61344794900063,3
90.8,2.858,16.8425,9129.9997,542.0820265257712,2
69.89,-2.57,37.3995,10014.1311,267.7607816584109,1
22.39,6.04,11.5967,4810.1347,414.7833550794924,3
22.59,3.404,36.3686,8283.6249,227.76855490459806,3
22.11,1.599,11.6849,6391.674,547.003131686485,3
6.84,9.208,31.9232,8144.072,255.11432434544318,3
70.54,8.36,22.0991,9653.5565,436.83098853302477,1
100.84,4.893,39.956,12554.1884,314.2001918650451,1
5.88,3.472,46.7807,7093.5279,151.633534828155,3
68.73,7.404,18.8935,7538.561,399.0038732733769,3
98.34,1.142,37.7413,11805.614,312.8033969518774,2
39.21,-3.699,48.4453,8270.1644,170.71141457774968,1
41.95,9.912,16.8818,8769.503,519.4642955836233,3
71.56,-2.516,14.5712,8060.545,553.1828907481597,2
32.91,-1.227,38.4756,7403.1137,192.41043939320534,1
88.23,0.062,19.9927,8643.1344,432.3140175218147,2
75.08,-0.661,27.3261,11151.0586,408.0740811866323,1
69.69,4.017,46.783,10388.9261,222.06634303086514,3
89.0,9.947,4.2841,9326.1788,2176.916143291529,1
81.03,-4.212,23.3377,10787.871,462.25033451214597,3
24.71,6.677,5.596,5134.1187,917.4561480822207,1
42.3,-3.08,44.1909,9619.7941,217.68699906889913,3
15.13,-4.702,6.9214,5842.7278,844.1550230346724,3
15.58,4.579,4.5762,6101.5249,1333.3172206757622,2
81.14,8.1,48.1913,10556.9346,219.06287898985056,2
103.03,-2.356,28.2108,10239.7552,362.9727754836747,3
115.53,0.124,41.3121,12359.0133,299.1623790828527,1
75.4,-2.469,23.5658,8842.1054,375.2090034169912,3
22.09,8.598,21.8385,5945.5208,272.24915087447914,1
12.68,-0.945,45.5893,8358.3863,183.34085689159127,3
97.54,1.671,49.4946,12790.2063,258.4159806528161,1
69.45,8.421,30.9647,9713.7127,313.70237264153747,2
74.19,3.293,45.9176,10701.1429,233.05101558875737,1
93.78,8.993,43.1497,11539.4827,267.4292920502214,2
84.39,8.897,27.2461,9110.0073,334.36012924856726,1
100.13,1.924,47.0611,12773.9306,271.4330420079671,2
6.75,3.736,10.5818,4690.5855,443.2690462803508,1
89.7,-1.545,44.2538,12610.2045,284.9521043480952,3
102.1,9.858,15.5369,10317.0683,664.0371189200531,1
34.34,-0.825,1.6227,4985.0269,3072.0075901261444,2
76.85,6.75,39.3757,11910.7732,302.4906881582543,2
37.7,-0.305,46.5079,8137.2307,174.96458024940605,1
114.96,-0.304,10.9174,10144.3561,929.1876495115732,3
69.58,3.398,37.4924,9114.7,243.10793657923742,1
19.98,-1.328,16.648,4996.5555,300.12917051742323,2
85.47,-2.774,7.4312,6980.277,939.3170330139922,3
21.11,-1.6,19.6731,7516.498,382.07021469282927,3
28.25,-1.234,22.8828,5216.7345,227.9757689189557,3
59.32,2.561,37.1368,9648.5213,259.81007870229485,3
109.78,0.789,10.0143,11305.465,1128.9293389444058,1
25.41,-3.868,40.7741,6622.9127,162.42940771647022,3
17.31,3.04,25.1587,6268.5635,249.16049305911932,3
91.08,6.816,45.2041,11061.3212,244.69710047072059,3
60.07,3.614,28.3327,7583.6094,267.66261657169184,2
109.41,9.618,22.398,11252.8177,502.40181397905764,2
17.59,-3.513,14.411,5518.6358,382.9459882079442,2
77.51,7.317,5.4015,7872.6003,1457.4851913488196,3
27.95,2.585,18.648,7743.1725,415.22815165334225,1
18.81,2.824,20.7398,5712.5436,275.43869887623924,1
82.01,2.786,28.4575,10500.8315,369.00025519565435,2
71.24,-0.12,43.0066,10927.5747,254.09080277488408,2
90.58,-0.132,23.2444,9168.4271,394.4364906674582,3
37.14,4.478,15.7828,6827.781,432.60903948818384,2
53.76,-4.329,43.6756,9815.2937,224.73171717323743,2
48.66,3.832,36.7225,8705.1236,237.05143104414336,2
118.09,5.869,15.4208,10877.8865,705.4044269736614,2
35.07,0.345,8.4306,5551.4483,658.4886775699462,1
35.38,-1.74,14.6223,6667.8302,456.0052101270323,3
42.55,-1.799,6.2695,6339.8068,1011.2113452570836,1
67.75,-3.772,45.1805,10297.5891,227.92122081571534,2
30.28,-3.654,30.6252,7200.6889,235.1232247303754,3
109.83,-2.5,43.1893,11692.0849,270.7173168577276,3
31.88,-4.712,41.036,8280.9694,201.79763899290242,1
107.5,-1.006,7.7465,9445.445,1219.3247561631972,1
12.42,-0.404,22.2058,5898.4775,265.6282283907459,2
78.79,9.928,48.606,10067.3923,207.12257514245664,1
108.84,9.875,11.7663,9424.3774,800.9611208962637,2
20.25,-2.194,2.6069,5617.6781,2154.9091351666907,2
116.2,-1.805,17.3659,9785.8663,563.5102545457619,2
54.35,2.379,25.5962,10250.9631,400.48776119273043,3
113.49,-2.768,2.8883,8917.89,3087.607773184468,3
81.22,2.561,21.391,9181.7864,429.23553186232635,1
36.19,0.991,12.7453,5460.3268,428.41911770023864,1
22.6,-0.131,10.6847,5944.1776,556.3268386797077,3
36.45,7.339,13.269,6468.7413,487.50907558994226,1
11.16,7.422,5.3594,5140.1413,959.089398820729,2
17.26,9.818,3.9247,5652.9827,1440.3502072667548,2
12.56,-1.654,29.8327,5750.0934,192.74472139208436,3
50.75,8.324,47.3968,9946.4282,209.85463227750262,1
95.47,3.068,40.2565,10504.423,260.9371228577228,1
16.97,3.872,41.7115,9607.6723,230.33605707604596,3
15.64,8.444,36.7806,6758.7159,183.75777177404757,2
77.21,9.139,47.8035,13045.5871,272.9000093656509,2
23.66,5.902,47.5325,7750.6958,163.06108247300753,1
11.71,0.218,38.9373,6345.0875,162.95642967779122,3
20.02,2.345,35.8257,7702.9474,215.01166702123172,3
110.85,4.226,15.3334,12280.3914,800.8891098435,2
98.58,7.43,4.6492,9398.2232,2021.4697497233221,2
42.49,4.869,4.7341,6819.8774,1440.5822030917634,1
78.7,0.482,36.8394,8983.0048,243.84213778269347,3
64.47,1.268,1.5159,6813.9402,4495.111539170001,1
81.25,-4.243,40.8388,10670.93,261.2937779936754,1
81.92,8.864,18.3872,9380.0548,510.1411681913941,3
75.45,-3.678,9.6848,9279.8389,958.184043801233,3
31.93,3.699,20.4387,5148.5535,251.9026144186105,2
54.67,1.313,13.828,7956.5254,575.3915349943652,1
106.92,7.002,8.7636,9831.1261,1121.8191690945882,1
68.34,7.057,36.9204,11264.3946,305.09926275048826,3
99.89,-4.102,44.046,9531.8365,216.40641881309762,1
118.99,1.182,29.3187,11124.5438,379.43528650676376,3
19.63,5.365,26.2404,5799.7454,221.0235674341234,2
83.01,1.335,37.7683,10192.1617,269.86032655757344,2
80.92,3.178,36.6591,10345.945,282.2206686262352,3
117.59,3.917,0.4133,10227.1249,24745.501584422975,1
118.27,-2.732,14.164,11002.1563,776.7667900054759,3
82.4,1.18,46.6074,12313.718,264.2006468784281,3
29.23,-4.573,48.0141,9297.4569,193.64018457767878,2
95.83,-2.756,25.5633,9232.0157,361.1429364289411,3
12.84,2.684,28.0485,6768.8522,241.3267785921299,2
93.68,3.604,0.1328,8295.1245,62481.908867968006,2
109.22,-2.806,33.6498,10548.9615,313.49285597471754,3
45.94,6.334,10.7005,6899.2871,644.7601146693443,3
75.68,0.595,6.4828,8602.3074,1326.942552431183,3
51.62,8.81,15.3037,9902.1381,647.040483759575,3
52.53,0.815,33.2781,9279.8178,278.85643057482184,2
37.24,-2.753,21.873,7419.9677,339.22899032659024,3
91.46,6.37,17.518,10101.4055,576.6297875941857,2
112.34,3.517,36.3677,12491.1823,343.4690871557038,2
112.89,0.8,40.7046,12037.5029,295.7280825956714,1
20.97,0.339,43.4732,8617.8431,198.23345195580427,2
104.97,-2.738,22.2932,11066.0616,496.38807682756413,1
88.49,0.113,35.9196,10183.3291,283.5033045379877,3
30.34,-4.56,44.2721,6682.703,150.9459823399095,1
8.07,2.536,45.4544,8059.5354,177.31023210182082,3
32.16,8.451,24.6569,6714.1899,272.30517806680194,2
109.46,6.93,17.8308,10891.5358,610.8272532276827,1
75.98,-4.572,45.0193,9520.7017,211.4805176395804,3
86.53,8.219,13.1454,9631.3566,732.6799465453466,3
30.86,1.785,39.8627,8499.6219,213.2225006947341,1
86.33,-2.137,45.4419,10328.1505,227.2826425592893,1
45.04,-0.157,34.025,6721.3119,197.54026460356616,3
75.21,-1.2,2.6288,8336.3967,3171.1912272150967,2
17.53,-2.58,10.2533,5804.7707,566.1367013569893,3
98.76,2.299,33.3618,12454.7286,373.32276778905634,1
28.2,-3.599,39.2813,6520.8013,166.00285658747845,3
78.27,6.784,3.2632,8387.3893,2570.288263830595,3
48.62,2.06,1.0511,5953.9358,5664.660116673009,1
71.53,1.705,15.6445,8939.7811,571.4336673489761,2
12.89,-4.972,32.2833,5910.2061,183.0734062816272,3
109.15,2.393,0.5171,8358.4652,16163.184485788763,1
32.36,1.598,7.6654,4837.6601,631.0995296852893,1
98.36,6.421,37.6348,10617.7026,282.12442217320967,1
119.92,-4.057,14.9533,11724.2397,784.0560094514939,2
25.37,0.5,5.9477,3761.3228,632.3977916432304,1
31.82,3.636,2.6381,4996.0821,1893.829114843885,3
79.54,1.909,42.5371,10176.2751,239.23311693579592,2
115.85,-2.275,23.6361,11897.9465,503.3795655360127,1
109.9,-0.511,25.2336,10418.6301,412.88776882288215,3
60.35,-0.497,3.1609,7325.5313,2317.5251010950446,2
95.41,9.88,24.4801,11739.4253,479.5489805028724,3
16.29,-0.107,32.3241,8619.0076,266.64355169109723,2
117.29,-1.922,6.2277,8701.1113,1397.1735464923963,1
115.72,7.34,45.1355,12862.8439,284.9826465556286,3
19.65,1.318,39.1891,8677.3489,221.42271339650802,1
35.93,1.658,40.1141,9641.6322,240.35539877744847,2
12.02,3.233,26.873,5973.2273,222.27615891076601,1
32.61,3.935,16.7627,6340.8515,378.2714450524294,1
97.91,3.858,32.0586,11150.2215,347.8078698178251,3
45.4,-4.483,11.346,6588.6039,580.6999004315181,1
10.61,7.283,6.9305,4279.8534,617.5346900682392,1
41.07,-2.077,26.9627,9010.5737,334.18665095402173,1
117.77,-0.615,23.9834,9795.8935,408.44394144230205,2
75.56,-2.399,7.5991,7226.1155,950.9183387975837,3
49.94,6.506,26.5672,9138.229,343.96718703793096,3
19.98,3.755,27.3688,7569.6482,276.57980814468846,1
118.34,6.329,43.5886,13535.5536,310.5297611932002,3
98.5,4.801,37.9846,11117.0246,292.6720287013558,2
33.78,-3.438,10.9565,5583.7644,509.6290647779629,2
8.41,-0.478,40.9148,7687.387,187.88764755424816,1
6.8,2.609,48.4538,7881.8801,162.66792268025847,1
14.45,-0.426,35.8593,6967.6047,194.3039047925069,2
69.69,-1.89,39.3715,7880.8506,200.16659566267708,2
111.45,8.047,13.3948,10070.8962,751.8485070033536,2
59.61,6.217,49.5959,10175.1197,205.160347479875,1
101.15,0.178,8.9021,8469.0495,951.3554361915474,2
53.51,6.475,37.5679,8003.35,213.03682721035503,1
85.03,4.413,19.8214,7954.0307,401.2841401117307,2
87.82,-4.943,17.9078,8493.5308,474.2931411125281,2
20.88,0.704,14.3294,6549.6654,457.07737806903333,3
43.35,-0.643,22.1089,6922.2946,313.09943290766273,2
76.48,-1.731,39.5646,11026.4362,278.6941925890133,1
8.48,-1.226,47.0545,8399.7533,178.51103691617044,2
43.38,9.135,20.8703,8670.2042,415.4328885769252,3
64.18,2.295,32.6184,9134.6687,280.04637190406163,2
119.55,7.716,39.4324,12595.0149,319.4078922048156,2
56.94,-1.787,5.0768,6103.81,1202.2864994864503,2
97.93,-2.384,48.0311,11815.5674,245.9981187585284,1
51.85,8.332,10.6605,7984.9635,749.0226591288142,2
95.57,2.436,45.7625,12104.6667,264.5108553629605,2
71.45,8.427,49.3315,10370.8925,210.2286833995345,2
